,호선,역명,고유역번호(외부역코드),요일,승하차구분,06시이전,06-07시간대,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시이후,총 이용인원,위도,경도,location
3506,5호선,장한평,2544,6.0,하차,686.0,8959.0,10268.0,13916.0,15121.0,25858.0,26614.0,29300.0,29269.0,27949.0,28800.0,32974.0,37769.0,36089.0,30169.0,29676.0,30874.0,25423.0,15952.0,873.0,456539.0,37.561438,127.064601,"(37.561438, 127.064601)"
3507,5호선,종로3가,2535,0.0,승차,2104.0,3231.0,5711.0,8761.0,9160.0,11803.0,18437.0,27807.0,33807.0,39327.0,47181.0,56811.0,74836.0,110056.0,56680.0,49849.0,54179.0,39389.0,17507.0,2309.0,668945.0,37.572546,126.990447,"(37.572546, 126.990447)"
3508,5호선,종로3가,2535,0.0,승하차 차이,1270.0,-7172.0,-23972.0,-77335.0,-54929.0,-38711.0,-34587.0,-21935.0,-13479.0,-1113.0,11231.0,21440.0,35246.0,63007.0,33597.0,38404.0,45353.0,32842.0,13228.0,513.0,22898.0,37.572546,126.990447,"(37.572546, 126.990447)"
3509,5호선,종로3가,2535,0.0,하차,834.0,10403.0,29683.0,86096.0,64089.0,50514.0,53024.0,49742.0,47286.0,40440.0,35950.0,35371.0,39590.0,47049.0,23083.0,11445.0,8826.0,6547.0,4279.0,1796.0,646047.0,37.572546,126.990447,"(37.572546, 126.990447)"
3510,5호선,종로3가,2535,1.0,승차,1977.0,3318.0,5992.0,9193.0,9544.0,11939.0,18038.0,28963.0,33851.0,40352.0,47860.0,56462.0,77454.0,115313.0,58570.0,51915.0,61188.0,47773.0,22628.0,3103.0,705433.0,37.572546,126.990447,"(37.572546, 126.990447)"
3511,5호선,종로3가,2535,1.0,승하차 차이,1126.0,-7764.0,-26469.0,-85570.0,-62562.0,-41815.0,-36364.0,-21215.0,-13559.0,601.0,12813.0,20625.0,34122.0,58970.0,31282.0,38889.0,51682.0,40007.0,17748.0,1061.0,13608.0,37.572546,126.990447,"(37.572546, 126.990447)"
3512,5호선,종로3가,2535,1.0,하차,851.0,11082.0,32461.0,94763.0,72106.0,53754.0,54402.0,50178.0,47410.0,39751.0,35047.0,35837.0,43332.0,56343.0,27288.0,13026.0,9506.0,7766.0,4880.0,2042.0,691825.0,37.572546,126.990447,"(37.572546, 126.990447)"
3513,5호선,종로3가,2535,2.0,승차,2000.0,3293.0,6186.0,9285.0,9115.0,11690.0,17924.0,28349.0,33773.0,41392.0,49827.0,60380.0,80214.0,116949.0,60838.0,56552.0,67642.0,54392.0,25859.0,3673.0,739333.0,37.572546,126.990447,"(37.572546, 126.990447)"
3514,5호선,종로3가,2535,2.0,승하차 차이,1198.0,-7560.0,-25283.0,-82827.0,-62304.0,-42567.0,-38273.0,-23649.0,-15952.0,-795.0,10634.0,20595.0,33257.0,53272.0,30987.0,43211.0,57646.0,46579.0,20557.0,1462.0,20188.0,37.572546,126.990447,"(37.572546, 126.990447)"
3515,5호선,종로3가,2535,2.0,하차,802.0,10853.0,31469.0,92112.0,71419.0,54257.0,56197.0,51998.0,49725.0,42187.0,39193.0,39785.0,46957.0,63677.0,29851.0,13341.0,9996.0,7813.0,5302.0,2211.0,719145.0,37.572546,126.990447,"(37.572546, 126.990447)"
3516,5호선,종로3가,2535,3.0,승차,2061.0,3320.0,6372.0,9605.0,9811.0,12256.0,18466.0,29818.0,34840.0,42332.0,51284.0,60515.0,80192.0,114723.0,61363.0,56632.0,67242.0,54152.0,27480.0,4151.0,746615.0,37.572546,126.990447,"(37.572546, 126.990447)"
3517,5호선,종로3가,2535,3.0,승하차 차이,1205.0,-7596.0,-25673.0,-83657.0,-62680.0,-43103.0,-37564.0,-22816.0,-14487.0,-268.0,12220.0,20810.0,32242.0,50440.0,30480.0,42372.0,56547.0,45703.0,21830.0,1543.0,17548.0,37.572546,126.990447,"(37.572546, 126.990447)"
3518,5호선,종로3가,2535,3.0,하차,856.0,10916.0,32045.0,93262.0,72491.0,55359.0,56030.0,52634.0,49327.0,42600.0,39064.0,39705.0,47950.0,64283.0,30883.0,14260.0,10695.0,8449.0,5650.0,2608.0,729067.0,37.572546,126.990447,"(37.572546, 126.990447)"
3519,5호선,종로3가,2535,4.0,승차,2173.0,3406.0,6145.0,9663.0,10332.0,13264.0,19937.0,30908.0,37319.0,45716.0,54972.0,67518.0,85806.0,114099.0,61191.0,56819.0,72079.0,67741.0,42803.0,7439.0,809330.0,37.572546,126.990447,"(37.572546, 126.990447)"
3520,5호선,종로3가,2535,4.0,승하차 차이,1295.0,-7473.0,-25178.0,-81204.0,-60362.0,-41572.0,-37346.0,-23887.0,-14408.0,-482.0,11850.0,20840.0,25828.0,26533.0,9664.0,33300.0,55104.0,55252.0,33596.0,3025.0,-15625.0,37.572546,126.990447,"(37.572546, 126.990447)"
3521,5호선,종로3가,2535,4.0,하차,878.0,10879.0,31323.0,90867.0,70694.0,54836.0,57283.0,54795.0,51727.0,46198.0,43122.0,46678.0,59978.0,87566.0,51527.0,23519.0,16975.0,12489.0,9207.0,4414.0,824955.0,37.572546,126.990447,"(37.572546, 126.990447)"
3522,5호선,종로3가,2535,5.0,승차,3688.0,3478.0,4114.0,6077.0,8895.0,12969.0,19380.0,31343.0,37571.0,48865.0,62642.0,74957.0,77476.0,72141.0,67029.0,70341.0,74181.0,66614.0,35429.0,1119.0,778309.0,37.572546,126.990447,"(37.572546, 126.990447)"
3523,5호선,종로3가,2535,5.0,승하차 차이,2750.0,-3224.0,-3684.0,-9661.0,-24055.0,-34276.0,-50573.0,-46148.0,-39344.0,-25570.0,-6759.0,3261.0,5478.0,13855.0,28631.0,44679.0,54137.0,52028.0,25694.0,-188.0,-12969.0,37.572546,126.990447,"(37.572546, 126.990447)"
3524,5호선,종로3가,2535,5.0,하차,938.0,6702.0,7798.0,15738.0,32950.0,47245.0,69953.0,77491.0,76915.0,74435.0,69401.0,71696.0,71998.0,58286.0,38398.0,25662.0,20044.0,14586.0,9735.0,1307.0,791278.0,37.572546,126.990447,"(37.572546, 126.990447)"
3525,5호선,종로3가,2535,6.0,승차,4353.0,3905.0,4112.0,5736.0,8272.0,11585.0,16458.0,26893.0,30253.0,38363.0,47066.0,56291.0,56924.0,53211.0,49103.0,48569.0,47482.0,34516.0,14616.0,141.0,557849.0,37.572546,126.990447,"(37.572546, 126.990447)"
3526,5호선,종로3가,2535,6.0,승하차 차이,3590.0,-1315.0,-1786.0,-4469.0,-11022.0,-21931.0,-33088.0,-28875.0,-26773.0,-13301.0,2615.0,15422.0,20117.0,23597.0,29922.0,35178.0,36815.0,27226.0,9951.0,-334.0,61539.0,37.572546,126.990447,"(37.572546, 126.990447)"
3527,5호선,종로3가,2535,6.0,하차,763.0,5220.0,5898.0,10205.0,19294.0,33516.0,49546.0,55768.0,57026.0,51664.0,44451.0,40869.0,36807.0,29614.0,19181.0,13391.0,10667.0,7290.0,4665.0,475.0,496310.0,37.572546,126.990447,"(37.572546, 126.990447)"
3528,5호선,천호(풍납토성),2548,0.0,승차,12883.0,22406.0,57508.0,70628.0,39927.0,35003.0,39665.0,43247.0,44497.0,46196.0,54732.0,66774.0,83205.0,89503.0,61541.0,53611.0,39327.0,29575.0,12265.0,2564.0,905057.0,37.538566,127.123539,"(37.538566, 127.123539)"
3529,5호선,천호(풍납토성),2548,0.0,승하차 차이,9421.0,-3341.0,20316.0,-10450.0,-21345.0,-7362.0,-2190.0,-861.0,-2630.0,-1971.0,984.0,8342.0,12001.0,-13939.0,-11933.0,14838.0,6932.0,3276.0,-2361.0,-1799.0,-4072.0,37.538566,127.123539,"(37.538566, 127.123539)"
3530,5호선,천호(풍납토성),2548,0.0,하차,3462.0,25747.0,37192.0,81078.0,61272.0,42365.0,41855.0,44108.0,47127.0,48167.0,53748.0,58432.0,71204.0,103442.0,73474.0,38773.0,32395.0,26299.0,14626.0,4363.0,909129.0,37.538566,127.123539,"(37.538566, 127.123539)"
3531,5호선,천호(풍납토성),2548,1.0,승차,13299.0,22670.0,63260.0,78816.0,43328.0,36731.0,40894.0,45155.0,47035.0,49535.0,59129.0,70873.0,90325.0,97204.0,68261.0,58523.0,43701.0,32654.0,14511.0,2885.0,978789.0,37.538566,127.123539,"(37.538566, 127.123539)"
3532,5호선,천호(풍납토성),2548,1.0,승하차 차이,9812.0,-4101.0,21840.0,-9967.0,-24893.0,-9707.0,-5450.0,-1982.0,-2221.0,-343.0,4978.0,10872.0,13500.0,-14943.0,-11397.0,16477.0,8817.0,2555.0,-3078.0,-2472.0,-1703.0,37.538566,127.123539,"(37.538566, 127.123539)"
3533,5호선,천호(풍납토성),2548,1.0,하차,3487.0,26771.0,41420.0,88783.0,68221.0,46438.0,46344.0,47137.0,49256.0,49878.0,54151.0,60001.0,76825.0,112147.0,79658.0,42046.0,34884.0,30099.0,17589.0,5357.0,980492.0,37.538566,127.123539,"(37.538566, 127.123539)"
3534,5호선,천호(풍납토성),2548,2.0,승차,13308.0,23183.0,61875.0,77855.0,43088.0,37804.0,42376.0,46907.0,47670.0,49724.0,59658.0,71952.0,91311.0,98212.0,66900.0,59738.0,45175.0,34220.0,15213.0,3103.0,989272.0,37.538566,127.123539,"(37.538566, 127.123539)"
3535,5호선,천호(풍납토성),2548,2.0,승하차 차이,9816.0,-3519.0,21294.0,-10026.0,-25905.0,-7805.0,-3085.0,-261.0,-2196.0,-1299.0,3418.0,10163.0,13824.0,-17402.0,-11370.0,18467.0,8777.0,2941.0,-3550.0,-2942.0,-660.0,37.538566,127.123539,"(37.538566, 127.123539)"
3536,5호선,천호(풍납토성),2548,2.0,하차,3492.0,26702.0,40581.0,87881.0,68993.0,45609.0,45461.0,47168.0,49866.0,51023.0,56240.0,61789.0,77487.0,115614.0,78270.0,41271.0,36398.0,31279.0,18763.0,6045.0,989932.0,37.538566,127.123539,"(37.538566, 127.123539)"
3537,5호선,천호(풍납토성),2548,3.0,승차,13298.0,23312.0,62349.0,78755.0,43552.0,37601.0,42136.0,47022.0,48688.0,50048.0,60434.0,72846.0,91406.0,96660.0,67023.0,59868.0,45769.0,35430.0,15804.0,3733.0,995734.0,37.538566,127.123539,"(37.538566, 127.123539)"
3538,5호선,천호(풍납토성),2548,3.0,승하차 차이,9808.0,-3646.0,21392.0,-9421.0,-23228.0,-8484.0,-4414.0,-761.0,-2309.0,-660.0,4513.0,10807.0,13093.0,-18444.0,-10835.0,17938.0,9045.0,2736.0,-4093.0,-2954.0,83.0,37.538566,127.123539,"(37.538566, 127.123539)"
3539,5호선,천호(풍납토성),2548,3.0,하차,3490.0,26958.0,40957.0,88176.0,66780.0,46085.0,46550.0,47783.0,50997.0,50708.0,55921.0,62039.0,78313.0,115104.0,77858.0,41930.0,36724.0,32694.0,19897.0,6687.0,995651.0,37.538566,127.123539,"(37.538566, 127.123539)"
3540,5호선,천호(풍납토성),2548,4.0,승차,13515.0,22654.0,59808.0,75510.0,42286.0,38718.0,44364.0,49256.0,51560.0,55280.0,65700.0,79548.0,101483.0,111200.0,69149.0,65456.0,48725.0,40787.0,22154.0,5668.0,1062821.0,37.538566,127.123539,"(37.538566, 127.123539)"
3541,5호선,천호(풍납토성),2548,4.0,승하차 차이,9947.0,-3099.0,21291.0,-11384.0,-28616.0,-12732.0,-6294.0,-2865.0,-4174.0,-587.0,3692.0,11329.0,15324.0,-12870.0,-17334.0,21565.0,10558.0,5850.0,-1923.0,-3820.0,-6142.0,37.538566,127.123539,"(37.538566, 127.123539)"
3542,5호선,천호(풍납토성),2548,4.0,하차,3568.0,25753.0,38517.0,86894.0,70902.0,51450.0,50658.0,52121.0,55734.0,55867.0,62008.0,68219.0,86159.0,124070.0,86483.0,43891.0,38167.0,34937.0,24077.0,9488.0,1068963.0,37.538566,127.123539,"(37.538566, 127.123539)"
3543,5호선,천호(풍납토성),2548,5.0,승차,11223.0,13578.0,20795.0,31203.0,35054.0,42271.0,52253.0,61420.0,66387.0,69467.0,75925.0,84857.0,81824.0,75095.0,55897.0,58375.0,42854.0,34871.0,17774.0,309.0,931432.0,37.538566,127.123539,"(37.538566, 127.123539)"
3544,5호선,천호(풍납토성),2548,5.0,승하차 차이,8364.0,-7131.0,4241.0,1027.0,-16036.0,-12450.0,-8474.0,-1250.0,-4574.0,1859.0,8335.0,13538.0,8819.0,13547.0,5558.0,22401.0,6776.0,3827.0,-5031.0,-3204.0,40142.0,37.538566,127.123539,"(37.538566, 127.123539)"
3545,5호선,천호(풍납토성),2548,5.0,하차,2859.0,20709.0,16554.0,30176.0,51090.0,54721.0,60727.0,62670.0,70961.0,67608.0,67590.0,71319.0,73005.0,61548.0,50339.0,35974.0,36078.0,31044.0,22805.0,3513.0,891290.0,37.538566,127.123539,"(37.538566, 127.123539)"
3546,5호선,천호(풍납토성),2548,6.0,승차,6472.0,9306.0,12784.0,20923.0,26349.0,32389.0,35657.0,46354.0,49960.0,53514.0,58411.0,60920.0,59799.0,64713.0,48242.0,49028.0,33598.0,24941.0,11393.0,197.0,704950.0,37.538566,127.123539,"(37.538566, 127.123539)"
3547,5호선,천호(풍납토성),2548,6.0,승하차 차이,4759.0,-2073.0,-156.0,2892.0,-11269.0,-14758.0,-8162.0,-850.0,-6822.0,-774.0,6034.0,8584.0,6871.0,19900.0,10224.0,20592.0,6124.0,3847.0,-2928.0,-1358.0,40677.0,37.538566,127.123539,"(37.538566, 127.123539)"
3548,5호선,천호(풍납토성),2548,6.0,하차,1713.0,11379.0,12940.0,18031.0,37618.0,47147.0,43819.0,47204.0,56782.0,54288.0,52377.0,52336.0,52928.0,44813.0,38018.0,28436.0,27474.0,21094.0,14321.0,1555.0,664273.0,37.538566,127.123539,"(37.538566, 127.123539)"
3549,5호선,청구,2538,0.0,승차,3012.0,5419.0,13995.0,21938.0,12024.0,8946.0,8714.0,8232.0,8564.0,8745.0,8897.0,12264.0,14662.0,27704.0,15275.0,9218.0,6934.0,5825.0,2412.0,384.0,203164.0,37.560237,127.01379,"(37.560237, 127.01379)"
3550,5호선,청구,2538,0.0,승하차 차이,2649.0,1710.0,5899.0,-8407.0,-3281.0,1183.0,2276.0,1321.0,1342.0,1504.0,544.0,2473.0,2114.0,7874.0,1554.0,886.0,-295.0,-1500.0,-1670.0,-701.0,17475.0,37.560237,127.01379,"(37.560237, 127.01379)"
3551,5호선,청구,2538,0.0,하차,363.0,3709.0,8096.0,30345.0,15305.0,7763.0,6438.0,6911.0,7222.0,7241.0,8353.0,9791.0,12548.0,19830.0,13721.0,8332.0,7229.0,7325.0,4082.0,1085.0,185689.0,37.560237,127.01379,"(37.560237, 127.01379)"
3552,5호선,청구,2538,1.0,승차,3101.0,5694.0,15379.0,24301.0,13236.0,9656.0,9117.0,8544.0,8695.0,8993.0,9456.0,11682.0,16272.0,30246.0,16212.0,10199.0,7800.0,6638.0,2750.0,439.0,218410.0,37.560237,127.01379,"(37.560237, 127.01379)"
3553,5호선,청구,2538,1.0,승하차 차이,2727.0,1815.0,6990.0,-7930.0,-2661.0,1518.0,2751.0,1309.0,685.0,814.0,377.0,1338.0,2576.0,8803.0,1289.0,1502.0,-528.0,-1780.0,-2136.0,-978.0,18481.0,37.560237,127.01379,"(37.560237, 127.01379)"
3554,5호선,청구,2538,1.0,하차,374.0,3879.0,8389.0,32231.0,15897.0,8138.0,6366.0,7235.0,8010.0,8179.0,9079.0,10344.0,13696.0,21443.0,14923.0,8697.0,8328.0,8418.0,4886.0,1417.0,199929.0,37.560237,127.01379,"(37.560237, 127.01379)"
3555,5호선,청구,2538,2.0,승차,3198.0,5573.0,15125.0,24439.0,12916.0,9606.0,8898.0,8612.0,9605.0,9453.0,9798.0,12757.0,16215.0,29309.0,15955.0,10732.0,7855.0,6823.0,2976.0,523.0,220368.0,37.560237,127.01379,"(37.560237, 127.01379)"
3556,5호선,청구,2538,2.0,승하차 차이,2831.0,1570.0,6868.0,-8374.0,-3622.0,1414.0,2032.0,870.0,1486.0,1149.0,654.0,2507.0,1994.0,7349.0,1627.0,1988.0,-476.0,-1666.0,-2206.0,-1132.0,16863.0,37.560237,127.01379,"(37.560237, 127.01379)"
3557,5호선,청구,2538,2.0,하차,367.0,4003.0,8257.0,32813.0,16538.0,8192.0,6866.0,7742.0,8119.0,8304.0,9144.0,10250.0,14221.0,21960.0,14328.0,8744.0,8331.0,8489.0,5182.0,1655.0,203505.0,37.560237,127.01379,"(37.560237, 127.01379)"
3558,5호선,청구,2538,3.0,승차,3158.0,5777.0,15121.0,24090.0,13316.0,9529.0,9395.0,8911.0,9219.0,9482.0,9628.0,13238.0,16753.0,29162.0,15849.0,10167.0,8428.0,6782.0,3007.0,582.0,221594.0,37.560237,127.01379,"(37.560237, 127.01379)"
3559,5호선,청구,2538,3.0,승하차 차이,2781.0,1764.0,6580.0,-8589.0,-3423.0,1260.0,2666.0,1074.0,943.0,1184.0,400.0,2740.0,2547.0,7692.0,1704.0,1312.0,-79.0,-1934.0,-2526.0,-1195.0,16901.0,37.560237,127.01379,"(37.560237, 127.01379)"
3560,5호선,청구,2538,3.0,하차,377.0,4013.0,8541.0,32679.0,16739.0,8269.0,6729.0,7837.0,8276.0,8298.0,9228.0,10498.0,14206.0,21470.0,14145.0,8855.0,8507.0,8716.0,5533.0,1777.0,204693.0,37.560237,127.01379,"(37.560237, 127.01379)"
3561,5호선,청구,2538,4.0,승차,3069.0,5538.0,14694.0,23240.0,12866.0,9644.0,9385.0,9276.0,9756.0,10308.0,10405.0,13434.0,17450.0,28387.0,15052.0,9743.0,7826.0,6908.0,3441.0,681.0,221103.0,37.560237,127.01379,"(37.560237, 127.01379)"
3562,5호선,청구,2538,4.0,승하차 차이,2688.0,1593.0,6545.0,-8439.0,-2592.0,1340.0,2377.0,1211.0,1440.0,1688.0,883.0,2407.0,2696.0,6736.0,822.0,1186.0,23.0,-1621.0,-2895.0,-1590.0,16498.0,37.560237,127.01379,"(37.560237, 127.01379)"
3563,5호선,청구,2538,4.0,하차,381.0,3945.0,8149.0,31679.0,15458.0,8304.0,7008.0,8065.0,8316.0,8620.0,9522.0,11027.0,14754.0,21651.0,14230.0,8557.0,7803.0,8529.0,6336.0,2271.0,204605.0,37.560237,127.01379,"(37.560237, 127.01379)"
3564,5호선,청구,2538,5.0,승차,2214.0,3395.0,4399.0,7602.0,8804.0,9559.0,10502.0,10122.0,10244.0,9512.0,9223.0,9588.0,10139.0,9110.0,5773.0,4994.0,4900.0,3880.0,2135.0,29.0,136124.0,37.560237,127.01379,"(37.560237, 127.01379)"
3565,5호선,청구,2538,5.0,승하차 차이,1743.0,956.0,1046.0,955.0,2523.0,4223.0,4192.0,2662.0,2399.0,1820.0,530.0,-262.0,-1156.0,-1247.0,-2166.0,-1425.0,-1987.0,-2940.0,-3189.0,-383.0,8294.0,37.560237,127.01379,"(37.560237, 127.01379)"
3566,5호선,청구,2538,5.0,하차,471.0,2439.0,3353.0,6647.0,6281.0,5336.0,6310.0,7460.0,7845.0,7692.0,8693.0,9850.0,11295.0,10357.0,7939.0,6419.0,6887.0,6820.0,5324.0,412.0,127830.0,37.560237,127.01379,"(37.560237, 127.01379)"
3567,5호선,청구,2538,6.0,승차,1496.0,2359.0,2901.0,4800.0,7211.0,7814.0,7829.0,8094.0,8937.0,7960.0,7254.0,6999.0,6142.0,5466.0,4225.0,3889.0,3341.0,2487.0,1261.0,7.0,100472.0,37.560237,127.01379,"(37.560237, 127.01379)"
3568,5호선,청구,2538,6.0,승하차 차이,1043.0,423.0,984.0,2122.0,3380.0,2830.0,2931.0,2900.0,2505.0,1635.0,588.0,-550.0,-1873.0,-2766.0,-2408.0,-1848.0,-2424.0,-2803.0,-2337.0,-217.0,4115.0,37.560237,127.01379,"(37.560237, 127.01379)"
3569,5호선,청구,2538,6.0,하차,453.0,1936.0,1917.0,2678.0,3831.0,4984.0,4898.0,5194.0,6432.0,6325.0,6666.0,7549.0,8015.0,8232.0,6633.0,5737.0,5765.0,5290.0,3598.0,224.0,96357.0,37.560237,127.01379,"(37.560237, 127.01379)"
3570,5호선,충정로(경기대입구),2532,0.0,승차,1742.0,4399.0,13397.0,17941.0,8840.0,6539.0,7401.0,7150.0,8334.0,9144.0,9325.0,11749.0,28827.0,62547.0,15089.0,9845.0,8863.0,5447.0,1811.0,377.0,238767.0,37.560061,126.962783,"(37.560061, 126.962783)"
3571,5호선,충정로(경기대입구),2532,0.0,승하차 차이,1258.0,842.0,-12348.0,-55335.0,-16556.0,-1532.0,293.0,985.0,697.0,1850.0,2682.0,4504.0,18203.0,44738.0,3750.0,2672.0,2064.0,-925.0,-1981.0,-653.0,-4792.0,37.560061,126.962783,"(37.560061, 126.962783)"
3572,5호선,충정로(경기대입구),2532,0.0,하차,484.0,3557.0,25745.0,73276.0,25396.0,8071.0,7108.0,6165.0,7637.0,7294.0,6643.0,7245.0,10624.0,17809.0,11339.0,7173.0,6799.0,6372.0,3792.0,1030.0,243559.0,37.560061,126.962783,"(37.560061, 126.962783)"
3573,5호선,충정로(경기대입구),2532,1.0,승차,1731.0,4681.0,14919.0,19670.0,9764.0,7317.0,7721.0,8005.0,9194.0,9896.0,10252.0,12810.0,32005.0,68789.0,16153.0,11261.0,10336.0,6854.0,2570.0,417.0,264345.0,37.560061,126.962783,"(37.560061, 126.962783)"
3574,5호선,충정로(경기대입구),2532,1.0,승하차 차이,1260.0,884.0,-12835.0,-64021.0,-18938.0,-1560.0,-289.0,1435.0,460.0,1384.0,3225.0,5488.0,20504.0,49425.0,4435.0,3693.0,2844.0,-585.0,-2005.0,-803.0,-5999.0,37.560061,126.962783,"(37.560061, 126.962783)"
3575,5호선,충정로(경기대입구),2532,1.0,하차,471.0,3797.0,27754.0,83691.0,28702.0,8877.0,8010.0,6570.0,8734.0,8512.0,7027.0,7322.0,11501.0,19364.0,11718.0,7568.0,7492.0,7439.0,4575.0,1220.0,270344.0,37.560061,126.962783,"(37.560061, 126.962783)"
3576,5호선,충정로(경기대입구),2532,2.0,승차,1839.0,4544.0,14415.0,19810.0,9883.0,7441.0,8111.0,7945.0,9225.0,10065.0,10241.0,12952.0,31463.0,66386.0,15733.0,11675.0,11325.0,7745.0,2761.0,537.0,264096.0,37.560061,126.962783,"(37.560061, 126.962783)"
3577,5호선,충정로(경기대입구),2532,2.0,승하차 차이,1356.0,843.0,-12254.0,-61741.0,-17583.0,-1356.0,453.0,1177.0,598.0,1665.0,2671.0,4723.0,19591.0,46767.0,3669.0,3861.0,3521.0,-26.0,-1972.0,-837.0,-4874.0,37.560061,126.962783,"(37.560061, 126.962783)"
3578,5호선,충정로(경기대입구),2532,2.0,하차,483.0,3701.0,26669.0,81551.0,27466.0,8797.0,7658.0,6768.0,8627.0,8400.0,7570.0,8229.0,11872.0,19619.0,12064.0,7814.0,7804.0,7771.0,4733.0,1374.0,268970.0,37.560061,126.962783,"(37.560061, 126.962783)"
3579,5호선,충정로(경기대입구),2532,3.0,승차,1890.0,4547.0,14721.0,19876.0,10251.0,7290.0,8224.0,8352.0,9559.0,10453.0,10529.0,13352.0,31491.0,65561.0,15969.0,10906.0,10765.0,7438.0,3023.0,630.0,264827.0,37.560061,126.962783,"(37.560061, 126.962783)"
3580,5호선,충정로(경기대입구),2532,3.0,승하차 차이,1410.0,874.0,-12408.0,-62166.0,-18215.0,-1889.0,-162.0,1573.0,724.0,1897.0,3333.0,5417.0,19650.0,46229.0,4422.0,3282.0,3035.0,-518.0,-1993.0,-860.0,-6365.0,37.560061,126.962783,"(37.560061, 126.962783)"
3581,5호선,충정로(경기대입구),2532,3.0,하차,480.0,3673.0,27129.0,82042.0,28466.0,9179.0,8386.0,6779.0,8835.0,8556.0,7196.0,7935.0,11841.0,19332.0,11547.0,7624.0,7730.0,7956.0,5016.0,1490.0,271192.0,37.560061,126.962783,"(37.560061, 126.962783)"
3582,5호선,충정로(경기대입구),2532,4.0,승차,1834.0,4454.0,13896.0,19151.0,9514.0,7397.0,8486.0,8922.0,9920.0,10766.0,11437.0,15881.0,32044.0,61361.0,14148.0,8584.0,8132.0,6556.0,2812.0,658.0,255953.0,37.560061,126.962783,"(37.560061, 126.962783)"
3583,5호선,충정로(경기대입구),2532,4.0,승하차 차이,1353.0,935.0,-10868.0,-57748.0,-15779.0,-933.0,814.0,2122.0,1439.0,2941.0,4056.0,7561.0,19816.0,42953.0,2689.0,1321.0,892.0,-910.0,-2900.0,-1453.0,-1699.0,37.560061,126.962783,"(37.560061, 126.962783)"
3584,5호선,충정로(경기대입구),2532,4.0,하차,481.0,3519.0,24764.0,76899.0,25293.0,8330.0,7672.0,6800.0,8481.0,7825.0,7381.0,8320.0,12228.0,18408.0,11459.0,7263.0,7240.0,7466.0,5712.0,2111.0,257652.0,37.560061,126.962783,"(37.560061, 126.962783)"
3585,5호선,충정로(경기대입구),2532,5.0,승차,1418.0,2521.0,3513.0,5755.0,6323.0,7060.0,7949.0,8613.0,8514.0,8155.0,8410.0,8984.0,8950.0,6826.0,4522.0,3987.0,3651.0,3069.0,1294.0,51.0,109565.0,37.560061,126.962783,"(37.560061, 126.962783)"
3586,5호선,충정로(경기대입구),2532,5.0,승하차 차이,1032.0,978.0,934.0,1827.0,1187.0,2578.0,2992.0,2832.0,2157.0,1853.0,2215.0,1871.0,867.0,-746.0,-1538.0,-1692.0,-2474.0,-3143.0,-3638.0,-542.0,9550.0,37.560061,126.962783,"(37.560061, 126.962783)"
3587,5호선,충정로(경기대입구),2532,5.0,하차,386.0,1543.0,2579.0,3928.0,5136.0,4482.0,4957.0,5781.0,6357.0,6302.0,6195.0,7113.0,8083.0,7572.0,6060.0,5679.0,6125.0,6212.0,4932.0,593.0,100015.0,37.560061,126.962783,"(37.560061, 126.962783)"
3588,5호선,충정로(경기대입구),2532,6.0,승차,784.0,1797.0,2312.0,4057.0,4891.0,5825.0,5827.0,8058.0,7274.0,6586.0,6716.0,6433.0,6263.0,4562.0,3520.0,2949.0,2346.0,1864.0,799.0,18.0,82881.0,37.560061,126.962783,"(37.560061, 126.962783)"
3589,5호선,충정로(경기대입구),2532,6.0,승하차 차이,439.0,365.0,532.0,1235.0,594.0,158.0,1142.0,3773.0,1686.0,1271.0,1359.0,597.0,55.0,-928.0,-1602.0,-2349.0,-2778.0,-2926.0,-2306.0,-266.0,51.0,37.560061,126.962783,"(37.560061, 126.962783)"
3590,5호선,충정로(경기대입구),2532,6.0,하차,345.0,1432.0,1780.0,2822.0,4297.0,5667.0,4685.0,4285.0,5588.0,5315.0,5357.0,5836.0,6208.0,5490.0,5122.0,5298.0,5124.0,4790.0,3105.0,284.0,82830.0,37.560061,126.962783,"(37.560061, 126.962783)"
3591,5호선,하남검단산,2566,0.0,승차,6791.0,18853.0,47462.0,39008.0,19717.0,15166.0,13259.0,14001.0,14554.0,13925.0,16689.0,20270.0,20084.0,19878.0,11004.0,10220.0,7469.0,6175.0,1526.0,206.0,316257.0,37.539729,127.223427,"(37.539729, 127.223427)"
3592,5호선,하남검단산,2566,0.0,승하차 차이,6656.0,13592.0,38678.0,18333.0,5676.0,2816.0,-219.0,-2056.0,-263.0,466.0,-1460.0,2354.0,-2982.0,-11083.0,-21603.0,-8113.0,-7974.0,-6977.0,-7609.0,-3266.0,14966.0,37.539729,127.223427,"(37.539729, 127.223427)"
3593,5호선,하남검단산,2566,0.0,하차,135.0,5261.0,8784.0,20675.0,14041.0,12350.0,13478.0,16057.0,14817.0,13459.0,18149.0,17916.0,23066.0,30961.0,32607.0,18333.0,15443.0,13152.0,9135.0,3472.0,301291.0,37.539729,127.223427,"(37.539729, 127.223427)"
